[2016-06-28 13:16:39,042] DEBUG    PluginManager Loading plugin: CryptMessage
[2016-06-28 13:17:38,086] INFO     Site:1CQTfY..6AXf - fonts/scss/_core.scss (SHA512: 78b807ddc8ac17eebfd4f59eb923a7f8bac8e7b76bc83985d593382b1964f1d9)
[2016-06-28 13:17:38,087] INFO     Site:1CQTfY..6AXf - fonts/scss/_path.scss (SHA512: 9eaa7d29bb402c790bf1ad40ee849e26743d198bff3cfce0182c2320afd9d47f)
[2016-06-28 13:17:38,087] INFO     Site:1CQTfY..6AXf - fonts/scss/_spinning.scss (SHA512: 0fb5466cf27a0d8f4a21ab14b27c62431dbee2f587932a0f77060b956c3cb861)
[2016-06-28 13:17:38,087] INFO     Site:1CQTfY..6AXf - fonts/scss/_variables.scss (SHA512: b86626ea361115c6705283854f0065a03f8e71051cf641e9650ebf57ea74fc34)
[2016-06-28 13:17:38,088] INFO     Site:1CQTfY..6AXf - fonts/scss/_icons.scss (SHA512: e8d5d9c9093cd0b2ef0f9d9ea5ca8cc8de98c7cfcaca7e9d269be23d7bfa703f)
[2016-06-28 13:17:38,088] INFO     Site:1CQTfY..6AXf - fonts/scss/_rotated-flipped.scss (SHA512: 89a2a4009628540c88c9375c7f04bade6bb9b901575c12fe22d0031c10011f4c)
[2016-06-28 13:17:38,088] INFO     Site:1CQTfY..6AXf - fonts/scss/_fixed-width.scss (SHA512: 27392694f9bd1a671cd21517721a86c24725c51fcad4acaf09cb75a9e36bea34)
[2016-06-28 13:17:38,088] INFO     Site:1CQTfY..6AXf - fonts/scss/_animated.scss (SHA512: 5d8be64ce5136d02dcc2dc38341491c2cafca5633a8bbcf6bc6931da2ec95e2e)
[2016-06-28 13:17:38,088] INFO     Site:1CQTfY..6AXf - fonts/scss/_mixins.scss (SHA512: d1b8762d284b021502fbaf52ed48a0b2f84149dae1bf7b21468a75cf9c628db5)
[2016-06-28 13:17:38,088] INFO     Site:1CQTfY..6AXf - fonts/scss/_larger.scss (SHA512: ed6e63e7cdc9bae34810146c3dfd52b912f7b20219555994249f6f3dbd528673)
[2016-06-28 13:17:38,088] INFO     Site:1CQTfY..6AXf - fonts/scss/font-awesome.scss (SHA512: a64a2878822db68ce3b087bdc73a45d6d8afb5f830fb5907829f3e2524f3a98e)
[2016-06-28 13:17:38,089] INFO     Site:1CQTfY..6AXf - fonts/css/font-awesome.css (SHA512: 11a6a5760819b780cf28c6016b5e37bf15d0a8bab92c4dbd0c6ff43a855e9e8c)
[2016-06-28 13:17:38,089] INFO     Site:1CQTfY..6AXf - fonts/css/font-awesome.min.css (SHA512: f8be32cba15170319b5c9f663c6f0c4ffdd4083cf047d80f7b214d302b489eca)
[2016-06-28 13:17:38,090] INFO     Site:1CQTfY..6AXf - fonts/fonts/FontAwesome.otf (SHA512: 4c46571059f4e4cbe17afd1a046ef21f151f0776624ad04a108b67225cc24703)
[2016-06-28 13:17:38,090] INFO     Site:1CQTfY..6AXf - fonts/fonts/fontawesome-webfont.ttf (SHA512: 94a693ab2ce3c59f7a1d35b4bcc0fd08322dad24ce84203060ceceaf3dac44c4)
[2016-06-28 13:17:38,091] INFO     Site:1CQTfY..6AXf - fonts/fonts/fontawesome-webfont.woff2 (SHA512: 17222f02957b3335849e3fe277b17c21c4aaf0c76cd3da01a4ca39c035629695)
[2016-06-28 13:17:38,091] INFO     Site:1CQTfY..6AXf - fonts/fonts/fontawesome-webfont.woff (SHA512: 0b9bdac9f99cc9f9e95039213f6c265a39f53f880792015b43b224661f253da9)
[2016-06-28 13:17:38,091] INFO     Site:1CQTfY..6AXf - fonts/fonts/fontawesome-webfont.eot (SHA512: 47f19282f19cfc7a40a31c6af428f100c7011167858b46b415556fd9b65d48da)
[2016-06-28 13:17:38,093] INFO     Site:1CQTfY..6AXf - fonts/fonts/fontawesome-webfont.svg (SHA512: e13afecebf1c4519f325a589d0ec953c4b4e9418dc259e98496282ea7ee9b3c5)
[2016-06-28 13:17:38,093] INFO     Site:1CQTfY..6AXf - fonts/less/icons.less (SHA512: 36681dab950c4f3a370a5fb9c327a06e54e56aed8d690561850e1dbb7de6646d)
[2016-06-28 13:17:38,093] INFO     Site:1CQTfY..6AXf - fonts/less/spinning.less (SHA512: fd2dfd61dd8148214252fb9b33158d383aa6a4888d5db1bfdc3edc679674b6d2)
[2016-06-28 13:17:38,093] INFO     Site:1CQTfY..6AXf - fonts/less/list.less (SHA512: a13c48c3ab87469b5e720287f5f1720f0588bb45a0700968879cbba7ba008d07)
[2016-06-28 13:17:38,093] INFO     Site:1CQTfY..6AXf - fonts/less/larger.less (SHA512: 5ba01d3b3c917dfcc0bf20a283397e677d420addb83c74d29f81d77658105c8d)
[2016-06-28 13:17:38,093] INFO     Site:1CQTfY..6AXf - fonts/less/core.less (SHA512: 88b310200bdd13129f343e8f9b581e3a376fd5aec4c7a604815101774d31ca3f)
[2016-06-28 13:17:38,094] INFO     Site:1CQTfY..6AXf - fonts/less/path.less (SHA512: 5aedb307ec6cf9bb8f83a5654f6da30274e510640f3731415145d3669ebb7650)
[2016-06-28 13:17:38,094] INFO     Site:1CQTfY..6AXf - fonts/less/animated.less (SHA512: 285de8b339ae691c8c95230462b8760949850ecbd1a4f8b98b0f85347f1187ca)
[2016-06-28 13:17:38,094] INFO     Site:1CQTfY..6AXf - fonts/less/font-awesome.less (SHA512: e4e4e36f349e9cc0c6aecaac8ffbf8339ddd05c64ae3d3109f19783ea94a04b2)
[2016-06-28 13:17:38,094] INFO     Site:1CQTfY..6AXf - fonts/less/stacked.less (SHA512: 0f07e1507d430c8ade9cbf2460c8148d69fdce6b5b7c659247953e0e0235c512)
[2016-06-28 13:17:38,094] INFO     Site:1CQTfY..6AXf - fonts/less/variables.less (SHA512: 4a9e14d4ac1f9f1e0b741cefc0c98e763b81abb3360f8fbe08c1d7d3261ecdac)
[2016-06-28 13:17:38,094] INFO     Site:1CQTfY..6AXf - fonts/less/mixins.less (SHA512: 365476ecd1a9bcb0f10172c01fe855bbcb2aa03b67ff670d76e352ab880ac860)
[2016-06-28 13:17:38,094] INFO     Site:1CQTfY..6AXf - fonts/less/fixed-width.less (SHA512: b7bf0de65815043012e95e8b1bac895e85c9a07c047c99ba4f5c132a00ace5ae)
[2016-06-28 13:17:38,094] INFO     Site:1CQTfY..6AXf - fonts/less/rotated-flipped.less (SHA512: a906cde529bac0abc118201866c6e81ceed53ea5859795ebe87e52e1d04f1c32)
[2016-06-28 13:17:38,094] INFO     Site:1CQTfY..6AXf - fonts/less/bordered-pulled.less (SHA512: 666a33697b525aa25d773c94360b96dd6ff833dedf99178af931b040aa93239c)
[2016-06-28 13:17:38,095] INFO     Site:1CQTfY..6AXf - img/user.png (SHA512: c85304d65e2b5a6c91cb93270f1b826a34a46b057955875cf029d18ea6f5ca25)
[2016-06-28 13:17:38,095] INFO     Site:1CQTfY..6AXf - img/picture.jpg (SHA512: 8bab7785951d0d068e47e379ed0ff378632f9b1aa31b8bec792d76a94982b823)
[2016-06-28 13:17:38,095] DEBUG    Site:1CQTfY..6AXf Changed files: ['content.json', u'js/shift/hub.balances.js']
[2016-06-28 13:17:38,096] INFO     Site:1CQTfY..6AXf Adding timestamp and sha512sums to new content.json...
[2016-06-28 13:17:38,096] INFO     Site:1CQTfY..6AXf Verifying private key...
[2016-06-28 13:17:38,101] INFO     Site:1CQTfY..6AXf Correct 1CQTfYmebR1bP75PCUata417NffWyL6AXf in valid signers: [u'1CQTfYmebR1bP75PCUata417NffWyL6AXf']
[2016-06-28 13:17:38,106] INFO     Site:1CQTfY..6AXf Signing content.json...
[2016-06-28 13:17:38,131] INFO     Site:1CQTfY..6AXf Saving to content.json...
[2016-06-28 13:17:38,133] INFO     Site:1CQTfY..6AXf File content.json signed!
[2016-06-28 13:17:38,134] INFO     - Loading site...
[2016-06-28 13:17:38,134] INFO     - Creating FileServer....
[2016-06-28 13:17:38,134] DEBUG    FileServer Binding to: *:15441, (msgpack: 0.4.6), supported crypt: ['tls-rsa', 'tls-rsa']
[2016-06-28 13:17:38,134] INFO     FileServer StreamServer bind error, must be running already: [Errno 98] Address already in use: ('', 15441)
[2016-06-28 13:17:38,134] DEBUG    FileServer Stopped.
[2016-06-28 13:17:38,134] DEBUG    WorkerManager:1CQTfY..6AXf New task: content.json, peer lock: None, priority: 0, optional_hash_id: None, tasks: 1
[2016-06-28 13:17:38,135] INFO     - Sending siteReload
[2016-06-28 13:17:38,136] DEBUG    FileServer Conn# 1 127.0.0.1    [?] > Connecting...
[2016-06-28 13:17:38,136] DEBUG    FileServer Conn# 4 127.0.0.1    [?] > Incoming connection...
[2016-06-28 13:17:38,137] DEBUG    FileServer Conn# 4 127.0.0.1    [v2] > Crypt in connection using: tls-rsa (server side: True)...
[2016-06-28 13:17:38,137] DEBUG    FileServer Conn# 1 127.0.0.1    [v2] > Crypt out connection using: tls-rsa (server side: False)...
[2016-06-28 13:17:38,147] INFO     - {'to': 1, 'cmd': 'response', 'ok': 'Reloaded'}
[2016-06-28 13:17:38,148] INFO     - Sending sitePublish
[2016-06-28 13:17:38,148] DEBUG    FileServer Conn# 5 boot.zeronet.io [?] > Connecting...
[2016-06-28 13:17:38,372] DEBUG    Site:1CQTfY..6AXf Http tracker http://tracker.aletorrenty.pl:2710/announce?uploaded=0&downloaded=0&numwant=30&compact=1&event=started&peer_id=-ZN0036-dJBOzFupe8qn&port=15441&info_hash=m%07S%40%9C%1A%C7F%2F%2A%02%F5%C7%DD%D7%16%93%21%E8.&left=0 error: [Errno 104] Connection reset by peer
[2016-06-28 13:17:38,924] DEBUG    Ui.UiServer 127.0.0.1 - - [2016-06-28 13:17:38] "POST / HTTP/1.1" 200 181 2.001333
[2016-06-28 13:17:39,337] DEBUG    WorkerManager:1CQTfY..6AXf Task taking more than 15+0 secs, workers: 0 find more peers: content.json
[2016-06-28 13:17:40,928] DEBUG    Ui.UiServer 127.0.0.1 - - [2016-06-28 13:17:40] "POST / HTTP/1.1" 200 204 2.001499
[2016-06-28 13:17:42,932] DEBUG    Ui.UiServer 127.0.0.1 - - [2016-06-28 13:17:42] "POST / HTTP/1.1" 200 204 2.001734
[2016-06-28 13:17:45,725] DEBUG    Site:1CQTfY..6AXf Announced types ['ip4'] in mode start to 6 trackers in 7.577s, errors: ['http://tracker.aletorrenty.pl:2710/announce'], slow: ['7.44s http://torrent.gresille.org/announce']
[2016-06-28 13:17:45,725] INFO     Site:1CQTfY..6AXf Publishing content.json to 8/0 peers (connected: 0)...
[2016-06-28 13:17:45,725] INFO     - {'to': 2, 'cmd': 'response', 'ok': 'Successfuly published to 0 peers'}
[2016-06-28 13:17:45,726] INFO     - Done.
[2016-06-28 13:17:45,726] DEBUG    Ui.UiServer 127.0.0.1 - - [2016-06-28 13:17:45] "POST / HTTP/1.1" 200 224 7.668446
[2016-06-28 13:17:48,728] DEBUG    Site:1CQTfY..6AXf Small number of peers detected...query all of peers using pex
[2016-06-28 13:17:48,728] DEBUG    Site:1CQTfY..6AXf Queried pex from 0 peers got 0 new peers.
[2016-06-28 13:17:51,919] DEBUG    Ui.UiServer 127.0.0.1 - - [2016-06-28 13:17:51] "POST / HTTP/1.1" 200 186 2.002167
[2016-06-28 13:17:53,072] ERROR    - Unhandled exception
None
[2016-06-28 13:17:53,073] DEBUG    Ui.UiServer Stopping...
[2016-06-28 13:17:53,073] INFO     gshift Stopping gshift...
[2016-06-28 13:17:53,073] DEBUG    Ui.UiServer Socket closed: 2
[2016-06-28 13:17:53,074] DEBUG    Ui.UiServer 127.0.0.1 - - [2016-06-28 13:17:53] "GET /Websocket?wrapper_key=a9a6d71296ad88f1168544d2a906d1a5e8701506150548fd15832345d50b365f HTTP/1.1" 101 129 65.346347
[2016-06-28 13:17:53,404] DEBUG    Ui.UiServer Stopped.
[2016-06-28 13:17:54,337] DEBUG    WorkerManager:1CQTfY..6AXf Task taking more than 15+0 secs, workers: 0 find more peers: content.json
[2016-06-28 13:18:06,236] ERROR    - Unhandled exception
None
[2016-06-28 13:18:06,237] DEBUG    Ui.UiServer Stopping...
[2016-06-28 13:18:06,237] INFO     gshift Stopping gshift...
[2016-06-28 13:18:06,237] DEBUG    Ui.UiServer Socket closed: 0
[2016-06-28 13:18:06,553] ERROR    - Unhandled exception
Traceback (most recent call last):
  File "/usr/lib/python2.7/dist-packages/gevent/greenlet.py", line 327, in run
    result = self._run(*self.args, **self.kwargs)
  File "src/Ui/UiServer.py", line 218, in stop
    self.server.socket.close()
AttributeError: 'WSGIServer' object has no attribute 'socket'
