[2016-06-22 13:07:09,777] INFO     Site:1Kw1Su..b1qN - form_advanced.html (SHA512: a6246293101a62222f337dd1a64ff3b57ce2c1b4b3d3dca7927a8c632051e222)
[2016-06-22 13:07:09,778] INFO     Site:1Kw1Su..b1qN - login.html (SHA512: 58737019458afd01cd284e514a349d1c31df514fa82ba5a1b9cd131e0cd8b2a8)
[2016-06-22 13:07:09,778] INFO     Site:1Kw1Su..b1qN - calender.html (SHA512: cd651bd323a1ca57ef658b13ccdeb6ba42120cd0318830866cf2ad52f4a1f947)
[2016-06-22 13:07:09,779] INFO     Site:1Kw1Su..b1qN - icons.html (SHA512: d95197f829241cd06c75aa602bbd3c9ad305458e3feb30f1753c028a58a1702c)
[2016-06-22 13:07:09,779] INFO     Site:1Kw1Su..b1qN - chartjs.html (SHA512: fdfc6d3b23ddce167be9c77fad592a74f8bb1b0921e40b2304803d7c1cacbd45)
[2016-06-22 13:07:09,779] INFO     Site:1Kw1Su..b1qN - sign_up.html (SHA512: 37546fdbc7fbe5715764daaf7d9710f2d9910c14c5019305fbb4d1b94a85a051)
[2016-06-22 13:07:09,779] INFO     Site:1Kw1Su..b1qN - pricing_tables.html (SHA512: e3cc8c305f84716525dff775e6eac89d03179565275dbb526d466efde9192e77)
[2016-06-22 13:07:09,780] INFO     Site:1Kw1Su..b1qN - morisjs.html (SHA512: 56a12e8ae3db4e426966e2a2ef97c7216a8c926871aec17ec4538d68bef94c16)
[2016-06-22 13:07:09,780] INFO     Site:1Kw1Su..b1qN - page_404.html (SHA512: 25ce456fae91cc291ddbfc97898b06f457700b2b4e07f56820b9bc658a0ec507)
[2016-06-22 13:07:09,780] INFO     Site:1Kw1Su..b1qN - map.html (SHA512: b0c980068157aea0cf1b4e168e675fe94dd57a5a128bc73e26cf42c45edf3a6e)
[2016-06-22 13:07:09,780] INFO     Site:1Kw1Su..b1qN - typography.html (SHA512: 2c01616452fdec650c3a8b2e522072cdc367a6f8895ddc3f2839704ff1f6c783)
[2016-06-22 13:07:09,781] INFO     Site:1Kw1Su..b1qN - general_elements.html (SHA512: e693e3cdbcdb347391715cb4023cdf6f27f3ec2abe054f4c098eb479704643df)
[2016-06-22 13:07:09,781] INFO     Site:1Kw1Su..b1qN - [SKIPPED] content.json
[2016-06-22 13:07:09,781] INFO     Site:1Kw1Su..b1qN - chartjs2.html (SHA512: 3f4fe7bc1c22a1e5503c697e83e761f3df00c6512e8fb6c7273cec3cf0f15133)
[2016-06-22 13:07:09,781] INFO     Site:1Kw1Su..b1qN - form_buttons.html (SHA512: 176841f2e32d176a20b6e442ba6e67cc5d952ddfad990c6321545ab0d839f885)
[2016-06-22 13:07:09,782] INFO     Site:1Kw1Su..b1qN - index.html (SHA512: b36043f9d72098aac39b4fcbfae9a3a22e4510f3ca1a6f8a39207fdf71a9ce14)
[2016-06-22 13:07:09,782] INFO     Site:1Kw1Su..b1qN - page_500.html (SHA512: 5e51b121aa613c14d5e5071dc630eb86cacf284009d42df81c3073e9dd53bf12)
[2016-06-22 13:07:09,782] INFO     Site:1Kw1Su..b1qN - inbox.html (SHA512: 9eb461c55786e77427b483da7ec4ced74128fbb41a08a4f2a564c08a5b938438)
[2016-06-22 13:07:09,782] INFO     Site:1Kw1Su..b1qN - contacts.html (SHA512: 82c1ba324f8f245169f60d535cd08d3290b3122f8ca904315749c582b66ef989)
[2016-06-22 13:07:09,782] INFO     Site:1Kw1Su..b1qN - index3.html (SHA512: b8a391914abecc4a0b51895489cb81d087088f839d03d78333a4f871ad694699)
[2016-06-22 13:07:09,783] INFO     Site:1Kw1Su..b1qN - plain_page.html (SHA512: fcb7038e5d98683bd595a8406bf2357214ff28e069f1777f12d70aa996c3bb44)
[2016-06-22 13:07:09,783] INFO     Site:1Kw1Su..b1qN - project_detail.html (SHA512: b349d8de797070244abce3bd093eca1f3455ea980271fc31523b5baba3afd492)
[2016-06-22 13:07:09,783] INFO     Site:1Kw1Su..b1qN - other_charts.html (SHA512: 328ea2c7367fd9882d7651983101aacd931b1752ed377c22efda7a26de05acac)
[2016-06-22 13:07:09,783] INFO     Site:1Kw1Su..b1qN - form_wizards.html (SHA512: 021f3cc6bed9e164b9a946954c5bd0a21a2dbf73955776fe46144b2957437c18)
[2016-06-22 13:07:09,783] INFO     Site:1Kw1Su..b1qN - form.html (SHA512: 272070e2fdf453605aae680b4f1fdfff84718832ca65b0abfd69c02a1f0bcc83)
[2016-06-22 13:07:09,784] INFO     Site:1Kw1Su..b1qN - media_gallery.html (SHA512: d9e7e2f7406f0d386a1d15c657b28fa431130635683927a0b9fc72141788ac24)
[2016-06-22 13:07:09,784] INFO     Site:1Kw1Su..b1qN - glyphicons.html (SHA512: 06cb31b51b55684088caf0d7018ef81db759c2a416e0268ec8c97e0c5241a563)
[2016-06-22 13:07:09,784] INFO     Site:1Kw1Su..b1qN - form_validation.html (SHA512: cd002aa46aba17a8b66d5115f5ac35d454b595f450f4025d3460d5e94aae1585)
[2016-06-22 13:07:09,785] INFO     Site:1Kw1Su..b1qN - projects.html (SHA512: e0b6f7c04b2d78a30e5b6aa7d211d452dc62aec0d8864a1971eae3b12f4efe11)
[2016-06-22 13:07:09,786] INFO     Site:1Kw1Su..b1qN - css/animate.min.css (SHA512: fd6ae650673343fd6e691d3f2af1e7ef8eb01558c50ad161950ee459541d4736)
[2016-06-22 13:07:09,786] INFO     Site:1Kw1Su..b1qN - css/floatexamples.css (SHA512: ebcb2060b2e48ad60bca196eb2bd43b39ae5891cabf6cac217db8604983f1392)
[2016-06-22 13:07:09,786] INFO     Site:1Kw1Su..b1qN - css/custom.css (SHA512: 608a461f6059955788fd211fb59e50b2d7b54560d64442f242de9c295ed22512)
[2016-06-22 13:07:09,787] INFO     Site:1Kw1Su..b1qN - css/normalize.css (SHA512: 7edf8c0b0f9cdd4589498d75b107223b458843c25612ca644fff2e0ab854c81e)
[2016-06-22 13:07:09,787] INFO     Site:1Kw1Su..b1qN - css/ion.rangeSlider.skinFlat.css (SHA512: c3f7588cfb44817ab8c4cf911ebc358c77ffd22e128332dd2c21a451851f38a2)
[2016-06-22 13:07:09,787] INFO     Site:1Kw1Su..b1qN - css/ion.rangeSlider.css (SHA512: af5caa3b30e71adbf92d03500ec05c2df30a843452b62a98fd6804d0b9c255f9)
[2016-06-22 13:07:09,788] INFO     Site:1Kw1Su..b1qN - css/bootstrap.min.css (SHA512: 2fb945eed8476b5aaec35b6000be386ee7c4f1222dd6cea7beaacafd60e264bf)
[2016-06-22 13:07:09,788] INFO     Site:1Kw1Su..b1qN - css/nprogress.css (SHA512: 0da9dfc5605ab10b6af91b643401034dd5f843a04f08943f91ec62fd17ed70fd)
[2016-06-22 13:07:09,788] INFO     Site:1Kw1Su..b1qN - css/datatables/tools/css/dataTables.tableTools.css (SHA512: 947c70c096d95231b32e8260ade92d7470b61f2bf4b2983d2a782453771a8e86)
[2016-06-22 13:07:09,788] INFO     Site:1Kw1Su..b1qN - css/datatables/css/demo_table.css (SHA512: 95ac771e922dd58c2b4b91326d8c4c743253a8b95a03d06f7b5f1c916c11c78e)
[2016-06-22 13:07:09,788] INFO     Site:1Kw1Su..b1qN - css/datatables/css/demo_page.css (SHA512: 4add5a556976b69fcdff08ec201cb22f7e0b3bf710b3d6c7763616a52599e870)
[2016-06-22 13:07:09,789] INFO     Site:1Kw1Su..b1qN - css/datatables/css/jquery.dataTables_themeroller.css (SHA512: 6a498989dbc21ad5a8407eba1d47f3fa8e2f74c8624931ed3792a255f74ddd3e)
[2016-06-22 13:07:09,789] INFO     Site:1Kw1Su..b1qN - css/datatables/css/jquery.dataTables.css (SHA512: d4ac7b8bef984a83e2702295c7deec0e6d46604fa7e320e7132ecf968d4e841b)
[2016-06-22 13:07:09,789] INFO     Site:1Kw1Su..b1qN - css/datatables/css/demo_table_jui.css (SHA512: c3193c3de7c461ece5283a16dd60c9cf83dc5af07f7441a241a55460751c1878)
[2016-06-22 13:07:09,789] INFO     Site:1Kw1Su..b1qN - css/datatables/images/favicon.ico (SHA512: c7e267d4ad328344709a326855f2101ad2696e2d3b64da533667ce01ecd14870)
[2016-06-22 13:07:09,789] INFO     Site:1Kw1Su..b1qN - css/datatables/images/back_disabled.png (SHA512: 71cc68605026df75b7f20b298c756b2b1afbfc814265228a47d2c5581ceb2129)
[2016-06-22 13:07:09,790] INFO     Site:1Kw1Su..b1qN - css/datatables/images/back_enabled_hover.png (SHA512: 34b7a927224af301ea1ac85b0500f9141eb080ccd46b8a19ce0d05ad635d6de3)
[2016-06-22 13:07:09,790] INFO     Site:1Kw1Su..b1qN - css/datatables/images/sort_both.png (SHA512: 930a565602a56822c9a32491aaf82fb7818f6dea92ab1f9e0482a4393e0b3b1b)
[2016-06-22 13:07:09,790] INFO     Site:1Kw1Su..b1qN - css/datatables/images/sort_desc.png (SHA512: 59c30ee89a68d401c08f3e64a4d10267385e0450b5236694cc6a18afe51374a8)
[2016-06-22 13:07:09,790] INFO     Site:1Kw1Su..b1qN - css/datatables/images/forward_enabled_hover.png (SHA512: dd2105efaac2a08275a45770701a71eb036f46591bfdbbb8c8b54907bf8cdef8)
[2016-06-22 13:07:09,790] INFO     Site:1Kw1Su..b1qN - css/datatables/images/sort_asc.png (SHA512: 36ea21f01e81b861cd7c431c10705902822bf47aa0df6f269ca66ef2c9fce68f)
[2016-06-22 13:07:09,790] INFO     Site:1Kw1Su..b1qN - css/datatables/images/forward_enabled.png (SHA512: 58a9cdf84782163891515f8baef3a09b74e007399220dc8c23b19375bb1af728)
[2016-06-22 13:07:09,790] INFO     Site:1Kw1Su..b1qN - css/datatables/images/sort_desc_disabled.png (SHA512: c1636112d0820f9c7041d5a34c926d261da30398d35bbcd9e8df2b281b9f6d9d)
[2016-06-22 13:07:09,791] INFO     Site:1Kw1Su..b1qN - css/datatables/images/sort_asc_disabled.png (SHA512: e73d163138a393137c34a838a95e979659df04cdf6ac57c11f6a1652b0a0f612)
[2016-06-22 13:07:09,791] INFO     Site:1Kw1Su..b1qN - css/datatables/images/back_enabled.png (SHA512: dff31a2e2f27d3736d7c5ee2254804a0fe59b4bd78c3ff102b7d3e7ff037aea6)
[2016-06-22 13:07:09,791] INFO     Site:1Kw1Su..b1qN - css/datatables/images/forward_disabled.png (SHA512: 7f3ee9de1cc3fcfa7e30acd1286b7431fd3e02c9714fc631d938aec9b443bc67)
[2016-06-22 13:07:09,791] INFO     Site:1Kw1Su..b1qN - css/colorpicker/bootstrap-colorpicker.min.css (SHA512: 503e5c8f796d623c359012785b1cf68c1accf7706e82e1a14d0ab06e1ea662cd)
[2016-06-22 13:07:09,791] INFO     Site:1Kw1Su..b1qN - css/colorpicker/img/bootstrap-colorpicker/hue.png (SHA512: 3e74e1aa966e281fd47800a827e5704376b9de89bcad7312eed7c3089a94ac84)
[2016-06-22 13:07:09,791] INFO     Site:1Kw1Su..b1qN - css/colorpicker/img/bootstrap-colorpicker/alpha-horizontal.png (SHA512: fe5faf1e260d8bcc305b26698653674acace09f14b24ab9343f4648f83167535)
[2016-06-22 13:07:09,792] INFO     Site:1Kw1Su..b1qN - css/colorpicker/img/bootstrap-colorpicker/alpha.png (SHA512: 89bfb73183b07299b73c204c17e7892a3cbbb7874b7db95d362d77fcd7ff33ba)
[2016-06-22 13:07:09,792] INFO     Site:1Kw1Su..b1qN - css/colorpicker/img/bootstrap-colorpicker/saturation.png (SHA512: 009d6e9bc6f7b0711cd42c0d19eec18198c167a9a886167ef8c16d339060b71b)
[2016-06-22 13:07:09,792] INFO     Site:1Kw1Su..b1qN - css/colorpicker/img/bootstrap-colorpicker/hue-horizontal.png (SHA512: 2d2a04145c196386803dafbd24dd5d6860a855d1e5bf76b889db753bdb59a477)
[2016-06-22 13:07:09,792] INFO     Site:1Kw1Su..b1qN - css/switchery/switchery.min.css (SHA512: 1fde1f4efb2ad0dfebb25414e1f84272fc1b6da593b26d139b38320f61af365f)
[2016-06-22 13:07:09,793] INFO     Site:1Kw1Su..b1qN - css/maps/jquery-jvectormap-2.0.3.css (SHA512: 9639a040bd2ccf3657ae4a1a3de9966243264c76ed3ba0732898da7017ca6927)
[2016-06-22 13:07:09,793] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/grey.png (SHA512: 2381d4a8fccc0ea48a524b5e3f20516c9729f6061135ec2ad74ff274337690f4)
[2016-06-22 13:07:09,793] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/pink@2x.png (SHA512: 06fafedfe263d3a6ff8fbcd796b3d37e914144ee698bc1b70f51a3ad27e21395)
[2016-06-22 13:07:09,794] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/flat.png (SHA512: 38f24b282b08cbbe4c5b22f737d26c4c059ca92e085d10fe96901d63cf353e3c)
[2016-06-22 13:07:09,794] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/green.png (SHA512: ca38e77dd58a0ecc94bffa0eab42166824abc0c7a5d123f3de53d03f27a7e14d)
[2016-06-22 13:07:09,794] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/red@2x.png (SHA512: 61d8e91a2c2081cc23b7a3655421f8a9b0a798cffd6a504e4f951b038fa99ce6)
[2016-06-22 13:07:09,794] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/green.css (SHA512: c27b85f2d0d471547b4304f8d61f4c5c517e0fb688062d157abee6640d58c169)
[2016-06-22 13:07:09,795] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/blue@2x.png (SHA512: 0402644c2cd7134843edb62e327ed082367fb84d131e1461016d69a742b0cbc8)
[2016-06-22 13:07:09,795] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/grey@2x.png (SHA512: 63a59352fd60cd370af829b8a478966074e4bcda4d608c96955efe2fc3f385a4)
[2016-06-22 13:07:09,795] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/orange.css (SHA512: 144526f261eae863e737852a272bc503c8b2f13f815b13c317ebec536f7988ec)
[2016-06-22 13:07:09,795] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/purple.png (SHA512: d96e03c3635cda69519911c8ede018b89b4d349ba37ebb304f6d240aaf837c22)
[2016-06-22 13:07:09,795] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/purple@2x.png (SHA512: a0b47a193e74908686a83f6f0f23099b4caed251335e8b6d01e9127c96218574)
[2016-06-22 13:07:09,795] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/red.css (SHA512: 0bf3b617d26b9a073ed248bf8f37f84d0b351198f167ec9ec472339d50f81c55)
[2016-06-22 13:07:09,796] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/grey.css (SHA512: 20515c04336dea415f042a5f5dc64082fa92be4e39967bace8e43de42e4e1671)
[2016-06-22 13:07:09,796] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/yellow@2x.png (SHA512: bcb80b8afdadf47c32583574a162da11e5f026d24457e56b629498eb26fd77e4)
[2016-06-22 13:07:09,796] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/pink.css (SHA512: fd2e32d0203b1e77e0df15001b577ac5997d9dee455413f8e59886362b4d2b44)
[2016-06-22 13:07:09,797] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/yellow.css (SHA512: f1e368bd85dabf4fa373a3095b352d19d1c41c668f8b56f0003fa40f0eba568c)
[2016-06-22 13:07:09,797] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/blue.png (SHA512: b8207bcde197b823d1c6c8066afbe32f34e12b457f350d88c6851e169fe1788f)
[2016-06-22 13:07:09,797] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/flat@2x.png (SHA512: 1ede09bdbec35a6fc3e75a1cd1c4321955def817aa4a219ba30e48068664e221)
[2016-06-22 13:07:09,797] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/yellow.png (SHA512: 1bbfabf74cdae20b339544d72bfb59b76bd8a8c3d998b6d70e31f2517eb77510)
[2016-06-22 13:07:09,797] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/aero.css (SHA512: 62bd63540e56d8d70c30746eec8fb3b08c0e944277afa3d458dbb13c37c204ec)
[2016-06-22 13:07:09,798] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/green@2x.png (SHA512: 08325d5e39c82125f55ab8c6f58ae1c1b8dc2fc975af737c01db20a5abf86164)
[2016-06-22 13:07:09,798] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/aero@2x.png (SHA512: eadedc2968a8e872764d9e0aa1b475931054963a3627ed5da01f1d927d013247)
[2016-06-22 13:07:09,798] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/aero.png (SHA512: e535a494e84d49682e73c9473730c59e0e9abd0063d003ca3e915b53156af9e0)
[2016-06-22 13:07:09,798] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/blue.css (SHA512: 298ea327819685c033224b30e47ef5c6ef000b32169b3148a5876c927857e1eb)
[2016-06-22 13:07:09,798] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/_all.css (SHA512: c72d317f0fc1a450e6b6d61b746704b9b4415427de4dc88f0cab58edb0667eff)
[2016-06-22 13:07:09,799] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/orange.png (SHA512: 500d7c79db4afddc9faae095353d0ca07badcb6d58ab57ad7ea637684d253fdd)
[2016-06-22 13:07:09,799] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/flat.css (SHA512: 277c34683acc1f83b746eec5cb9f79816c5a358d8edda2e59aa108754b21072e)
[2016-06-22 13:07:09,799] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/pink.png (SHA512: 55a6c63fc9dca3d1df8b33844832a77649affa7e550919e2fa2de4ccc0aa78a1)
[2016-06-22 13:07:09,799] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/orange@2x.png (SHA512: c7793a6ea45788132d941bb52dd3dc49db59e21d96fab219cf95d84b3e60206c)
[2016-06-22 13:07:09,799] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/purple.css (SHA512: b5b3bfefacafb12de62cd591622ef83f90e72e6c5c49f58eb3b214494634745f)
[2016-06-22 13:07:09,799] INFO     Site:1Kw1Su..b1qN - css/icheck/flat/red.png (SHA512: 0bebcaef4226c0d50393047928cb96a3b044bff39d6a1c9842faab9cd6c75814)
[2016-06-22 13:07:09,799] INFO     Site:1Kw1Su..b1qN - css/progressbar/bootstrap-progressbar-3.3.0.css (SHA512: 32f863d8c40e5ac5be0b09e4e33136495ffec63d5c1d744908e621869146310c)
[2016-06-22 13:07:09,800] INFO     Site:1Kw1Su..b1qN - css/select/select2.min.css (SHA512: 1c631271d6778e878e9ef2bf7b167efc039bdc4563a1a3bbac2c1d483cf360df)
[2016-06-22 13:07:09,800] INFO     Site:1Kw1Su..b1qN - css/editor/index.css (SHA512: 54006c886856521a0cd640f5b224e9e055aab0c732644f40e2723944898b7d3f)
[2016-06-22 13:07:09,800] INFO     Site:1Kw1Su..b1qN - css/editor/external/google-code-prettify/prettify.css (SHA512: 4f6dc2f451f7b12c3e5b4d246d96ef5adf21fcfd61f04ba3ddc92598f49935ec)
